day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall
300,1018.0711376338221,25.9,24.6777981798631,23.3,21.4,85.9555963597262,79.777981798631,4.017669646725572,70.222018201369,16.688715471163654,0
11,1023.9618071036081,20.16851439037824,16.6,14.4,9.527652660279282,67.0,30.381928963918387,10.384257195189118,60.0,25.91341457354015,0
272,1017.555838689077,28.83067261934535,26.41226904773814,24.5,17.02882500125046,78.96932738065465,43.18403571607209,9.31226904773814,80.0,24.4,0
44,1023.3515294050266,18.9,17.457665152842285,14.911656108078963,13.088343891921037,72.88343891921036,59.40488684500108,7.0484705949734625,20.0,26.96932126092125,0
239,1008.012565477158,31.813581757390068,28.833446253359124,26.640067752015476,23.219864495969052,77.79966123992263,61.932091213049645,4.219695115930367,217.33446253359122,12.966384366602194,0
7,1024.017060996923,20.075166273058315,16.541685141450923,14.516629717098152,11.458314858549077,72.58314858549076,38.414634440398366,10.191795990156468,65.83148585490761,31.240354956984405,0
231,1011.5664793153448,30.719059755670518,28.51154826419542,26.104036772720317,23.22948391193486,70.3699540340996,47.1849770170498,8.291926454559361,20.0,16.38610112498088,0
174,1007.978242552449,32.56087872377545,29.32285585227022,26.80439361887726,25.301098404719315,77.80439361887726,64.82636171326355,7.877144147729782,225.9780319056137,27.72944628058611,0
320,1020.7212199498136,18.943766694547964,17.325009539741693,16.415005723845013,13.302500953974171,77.86244753142068,85.82493322180814,2.248768602496303,70.0,39.5,0
7,1017.87362111321,23.332054350627534,20.30690114098419,18.21318944339503,17.063495862681705,82.2515320964334,71.75459628930018,3.0377298144650093,40.62883024108349,14.953530528830724,0
143,1008.3929655566972,31.202176170683064,28.383249011457732,26.823785431845067,24.59028345476053,67.0,48.643218522324005,10.666811861391826,220.0,9.1356781477676,0
225,1010.9354389440665,29.016090523485587,26.41609052348559,25.32260631767627,23.880651579419066,78.22606317676274,52.67818953028821,9.71628948547671,108.06515794190683,19.535239982075403,0
72,1016.2020997801196,24.974212582455152,22.101049890059798,20.379462032754137,18.31948807718607,79.98950109940203,82.25787417544848,3.4752624725149492,70.0,26.509908844488244,0
20,1013.4399160478289,28.9892153695543,26.266806586951844,24.604481756520492,22.675350339137296,81.3095253478791,50.48879560869877,7.664565708691598,80.0,13.468207943501028,0
277,1011.6778443057887,26.010496650463935,24.10524832523197,22.522886578877582,21.233964425983235,81.18950334953607,61.81049665046394,7.045773157755166,52.026241626159845,16.77463894653099,0
19,1008.736613613154,33.59094480187913,30.371608819722994,28.372768935525656,25.100065470111744,74.45472400939566,31.454724009395658,9.536286262595215,220.0,10.027558415033056,0
275,1016.5900540318889,25.885351207278088,21.9603962338522,21.190234138185392,19.569981989370355,78.0,61.60036021259291,4.12549529231525,68.49909946851773,22.795477281685606,0
7,1017.3563000656886,23.633824961681636,20.55119163564704,18.47184996715569,17.437116619224884,82.82633326034598,73.47899978103793,3.1239499890518965,42.06583315086494,13.933258462885895,0
10,1012.9795827144128,29.240925285432418,26.860616856954945,25.360435428438784,24.080126999961312,85.19782285780607,52.20054428554848,8.760798285471108,88.00362857032322,14.23865742898041,0
238,1012.214955479467,30.159958904123407,27.339972602748936,25.549965753436172,23.690006849312766,75.0,43.0,7.425017123281914,94.50034246563828,23.97491438359043,0
331,1022.2563340637447,20.140663118954187,17.130997808765823,14.898999060899637,9.527652660279282,74.89333750711272,73.34000626066907,6.761995617531645,20.0,23.990334689811633,0
16,1024.017060996923,18.83095537599446,16.84401066580377,14.142934044386918,11.8,71.00538310708426,56.13593600517738,4.603768174958983,50.0,14.172812798964525,0
148,1009.031075933672,32.15255058111763,29.15255058111763,26.096613900508014,24.2531075933672,74.0,64.96613900508014,8.356493692859187,214.68924066327992,14.024303734688036,0
188,1009.2089194546547,32.72974117780386,29.942009051312148,27.336803620524858,25.16840181026243,80.50928505966856,80.75464252983427,8.576955659903293,232.38511357575385,20.83345520167128,0
29,1017.7857438216935,29.58444780548383,26.683151789274145,25.279263740645103,23.07537569201606,80.96111951370956,52.92223902741913,8.390927886532232,99.87039837903188,16.540176502500113,0
247,1012.8680522717871,30.178888363485925,28.089444181742962,26.20527790912852,24.089444181742962,80.21111636514075,69.26109272200738,6.236945363899631,210.52779091285188,14.520270816188509,0
7,1006.1619925062428,33.27304673641618,29.58382804184971,27.5703514100578,24.4,74.13476631791909,29.0,10.666811861391826,220.0,9.055915337989045,0
193,1008.8929597358143,32.22357572109192,29.35988882200186,26.0,24.701899038544102,79.63686899090064,78.76424278908077,8.221120792557114,48.72626201819872,13.098656851446604,0
184,1008.1503695617121,31.828229464314813,30.366420292191922,28.372879285761243,25.345019318218853,78.0,57.61070048698654,9.832840584383842,220.0,14.98321014609596,0
339,1018.4557486105891,19.459719025533055,17.211497221178163,15.527874305294542,13.961951945175285,90.63275416823275,86.36724583176725,0.7986765283520099,40.0,16.67651013330318,0
266,1016.0455221351843,30.133876104826136,27.733061947586933,24.797557528282393,21.263681423456255,76.33061947586933,69.81840711728128,7.022230074467886,70.0,9.055915337989045,0
213,1008.1100144808383,32.80234783029236,30.36588405656921,28.082942028284606,25.046478254561457,74.51173915146181,41.12362311130669,10.153521745438544,232.38511357575385,15.710492832124098,0
299,1016.6107225191702,29.21546246804972,25.8,23.29825133626576,17.033410178921578,79.55361259585085,87.0773123402486,0.7982513362657602,71.84537531950282,12.249609226059196,0
138,1007.6190611769482,32.719061176948216,27.3559886113635,25.580938823051785,22.419061176948215,72.186628704545,52.12375529220714,10.250497883117143,70.0,11.862873412337859,0
155,1008.1025658332348,33.54274138852754,29.067521944411595,26.757258611472462,24.78973666706087,79.32478055588406,81.05131666469566,6.432478055588406,230.0,21.674409163808704,0
33,1020.8368102323643,23.689349090151275,19.884161268199342,18.29994494681103,13.436920338742222,71.68432642776625,36.73675517917531,9.684216321388313,24.210816069415635,14.373895730673416,0
12,1023.9706995340676,19.828279813627038,16.81616255824155,14.78586009318648,11.932325116483101,71.16162558241551,33.58582278682107,7.891909394287871,22.323251164831017,39.5,0
18,1024.017060996923,20.98503298878683,18.123536287665512,15.008569276452342,13.917681438327563,71.1496701121317,49.07483505606585,7.284490103363951,53.85032988786829,14.275920826911609,0
221,1007.9138203403627,31.276143517081803,28.82086215563078,26.858802269085036,25.403520907634014,81.7235931927449,77.68838411640476,4.852287034163602,226.20598865457484,16.80950956220885,0
256,1012.5876606838674,27.755842128611633,25.91753049364817,24.440907223721243,19.844804714671177,77.14934904890391,38.288954370433004,10.207467452445197,66.9155817481732,33.80487186368742,0
291,1014.9158216163252,29.18455711782331,25.50579108081626,23.39806963972791,19.892278558911652,83.82626757551223,70.03860720544172,6.327025043809209,80.19303602720863,13.707721441088344,0
322,1019.4754803444004,23.850960688800683,20.8,18.822649195022525,16.686804941911607,76.05662298755631,48.283114937781576,7.028260576753922,20.0,18.875327593327633,0
339,1022.5463964479286,17.594716592665183,15.921133629339275,14.44755066601337,11.284919256718661,77.79251110022284,85.0,0.06868429535264542,30.52834073348189,19.566760598544853,0
152,1005.9,33.369176110203895,30.36777502430407,26.983186969202123,23.39579674230053,75.05604343599292,38.15411944898052,10.588791312801416,20.0,15.387390226901594,0
77,1014.43890672351,25.060240499388133,23.518943130326804,22.208192399510505,20.750342545673767,84.73549561510221,82.84300292326519,1.6412973690613293,74.21501461632594,32.172864470162686,0
118,1009.3850698886396,29.667826924132395,26.797710132207353,25.69310741126795,24.37357457896812,83.18387898403503,77.95397279060597,4.148294091832568,229.42523451642734,9.195397279060597,0
149,1008.1909249829457,32.46547997271324,29.525445010232534,27.418150034108447,24.676335030697604,72.32739986356621,31.599650375192923,9.972774948837328,220.0,12.149109979534932,0
65,1016.0064589226844,21.801908318065855,19.39838526932889,17.599706412605254,16.70014679369737,69.99119237815759,48.97064126052533,10.666811861391826,20.0,37.48781612311801,0
320,1019.2561453674382,21.405586697671062,18.41564275347898,17.359497386040807,14.353910688369744,79.88826604657872,53.94413302328936,6.2145254139447665,20.0,18.901956288340898,0
143,1008.9602874614553,32.03002395512128,29.629784403908488,26.810646788274536,25.190071865363837,76.90071865363838,74.89832314151046,9.889592762938255,223.00239551212792,39.5,0
250,1012.4683952263692,31.454403182420506,28.840932802929913,26.016579722590308,21.387562627601124,75.78756262760112,53.40932802929916,10.196890656900282,60.0,13.98808429205927,0
339,1016.6221859973024,18.417222267987107,17.55861113399355,16.72053142086396,15.863574863308834,85.47681147481624,83.0,0.8983454235615733,50.0,25.2893960377666,0
239,1014.7145638614523,30.577670226336714,26.952427310242054,25.49320390146315,21.56990246342123,76.20388295610547,49.40776591221095,8.895145379515888,91.35921970736983,21.130097536578774,0
194,1006.2131058886038,32.34241470822641,30.02827647215094,28.08586176392453,24.65758529177359,79.42414708226408,57.70691180377348,6.806911803773478,211.41382360754696,19.733438209509504,0
23,1007.7046896832198,32.60999016481201,29.730581292808477,27.794699518407768,24.915290646404237,76.28236451198588,29.0,10.454128060787285,226.41182255992936,15.00356643835479,0
336,1023.1277025899797,20.005334388440378,16.005334388440378,14.0071125179205,10.508890647400627,68.30369784199792,47.01778129480125,9.1,20.0,31.397474388817475,0
7,1013.3285457147877,26.485727142606148,23.19277357306004,21.62845571654467,21.478680712152258,91.0,82.35772141727665,6.628815709516807,70.0,21.284557165446703,0
269,1013.9257585455767,29.675584249329713,25.245151709115337,23.1,20.01939316353866,72.54848290884664,29.0,8.931775335120768,70.0,19.504673994637695,0
283,1018.0016000501515,26.072843239176905,24.727156760823096,23.7,21.79297300685914,74.5143784054873,46.72843239176903,5.88849727561015,77.57189202743656,19.407351412346454,0
174,1005.9,33.38324964002426,30.252285302884864,27.998731808593952,25.94415427596215,77.84517831430304,58.832496400242576,8.969035662860609,83.09643371393918,13.971572045672701,0
336,1022.6513256975986,18.632765931217584,15.591162016009017,13.589394419210821,11.247790504002253,67.52209495997745,47.48674302401353,8.696464806403608,20.0,23.16288046723787,0
31,1024.017060996923,20.49185058501549,17.803056030619192,15.497453307817342,13.0,73.98981323126937,65.99490661563468,5.701018676873064,20.0,23.323938906516997,0
339,1018.1800720308132,20.178844870058608,18.308303320494506,17.373862877761905,15.0,77.68880885465201,82.34440442732601,1.5672202213663005,53.27797786336996,21.934006939388276,0
266,1014.7104926725415,28.37697686789649,26.35027370696749,24.21362528743199,19.853406321858,76.366484195355,49.73296839071001,10.433515804644996,60.0,15.069616810245511,0
145,1008.6771275373671,32.63430869394932,30.366861738789865,27.077712753736712,25.288563768683556,77.33138261210135,51.77127537367118,10.310851014946847,220.0,23.489734201422745,0
154,1009.3479857060303,33.6565673445801,30.371608819722994,26.9411561301147,24.462872457824652,74.43432655419907,72.0,7.7,207.82836722900464,15.519964265075812,0
212,1008.3647066351904,33.666268922074245,30.285620747735475,28.372879285761243,25.292810373867738,76.56862243206426,42.42482990941901,8.601309531703347,119.28103738677376,13.670586729619277,0
292,1015.6350332172005,27.822195191619002,24.748470104519456,23.35824833913997,20.52627491290045,84.0,70.0,7.510798164940875,80.0,18.41793767718341,0
201,1008.337724510641,31.91317353192317,29.10940966565941,26.182976753809644,25.026432911849767,75.66039355622706,46.67921288754588,10.666811861391826,220.0,13.686740620073406,0
7,1021.9871653043311,16.698170564778227,14.8,12.7,9.783637965274181,72.42031426063572,85.9668510436954,0.8517636695284706,20.0,39.5,0
24,1024.017060996923,19.436312148774995,17.503480661161536,14.651740330580768,13.517403305807681,71.2935082645192,45.22389504128848,9.867168512386543,60.0,11.455220991742305,0
17,1021.7273312081553,16.730844307501066,15.116351031312664,13.377634824509352,10.708276721107694,74.08074310204971,29.0,5.493378623113845,26.935810340165684,39.364796892542486,0
225,1011.2990153728938,30.502953881318412,27.921181552527365,26.399015372893864,23.56452928468823,77.6157540336982,60.059077626368236,8.42463981714426,47.98030745787726,14.08768009142787,0
239,1011.0227546013115,31.574949897595673,27.786901073524618,26.177245398688548,24.088048824071056,79.90344325163932,53.71032975491794,10.488048824071056,60.0,12.833558026693957,0
136,1008.6404585649414,31.87633148046919,28.795414350586487,26.784726503174465,24.9809171298827,80.80917129882702,63.98483451414995,9.487019327881217,120.0,18.257284614010388,0
24,1007.4083731186711,32.21251193560133,29.488899498312293,27.565287061023252,24.723612437289034,76.29162688132891,29.0,10.666811861391826,232.36124372890362,16.23744032199337,0
7,1021.0394814922089,20.968069134372147,18.256311104674666,16.332362955453778,14.160518507791114,77.52103701558222,29.0,7.9314987758019235,60.0,15.32178770009125,0
195,1009.2052748452516,32.89276096651535,30.16907967782822,28.372879285761243,25.52368128868713,77.07239033484652,43.92760966515349,8.74932676560744,232.38511357575385,9.055915337989045,0
38,1024.017060996923,19.212746809269674,17.50509872370787,15.962417730243443,12.065625250149841,75.97450638146066,81.57319006535573,2.228042980393282,43.248354604868844,20.027959710037365,0
148,1008.6387683813506,32.88777114196126,30.371608819722994,27.295923713987087,24.550997239389297,73.42844667363467,50.08152572025829,10.138768381350554,226.53079046623617,23.330615809324723,0
23,1024.017060996923,22.43657888516935,17.762996968902772,15.456900488041216,10.093903519138442,67.0,29.0,10.2,60.0,39.5,0
27,1024.006166543465,22.125450256805124,17.14708621898007,14.457512158595064,9.527652660279282,67.0,29.0,10.666811861391826,29.652468679500156,14.832845984734895,0
99,1008.1381468812273,28.565750782460864,26.265750782460863,24.41271562707577,23.743642186462118,87.1878593784596,70.31501564921729,4.868498435078271,68.12140621540388,14.743067180926737,0
239,1009.1604827053773,31.596094340238313,27.936588049801408,25.636588049801407,23.30976414940422,79.03905659761688,82.35611634860985,6.687306605774513,223.36588049801406,14.22394967650476,0
62,1016.8942166927603,21.332444622814183,19.824446228141824,18.756890850956005,15.5,76.0,73.94667736885093,6.875553771858178,66.75553771858178,25.132444622814184,0
